index,id,mandate_m,usage,pred,score0,score1
881,@1419003068276822017,0,train,0,3.0707984,-3.2615976
3310,@1447738381509611523,1,train,1,-2.8025062,3.044688
1890,@1492259284473634816,0,train,0,3.035322,-3.196764
1046,@1429165753949954049,0,train,0,3.0689018,-3.2457325
776,@1483484058067812356,1,train,1,-2.7867584,3.045222
2654,@1421988129754402821,1,train,1,-2.7947872,3.0489528
686,@1475684517025300484,0,train,0,3.0842898,-3.2776198
756,@1416844719850541057,0,train,0,3.035569,-3.2245731
1642,@1451049773469863944,0,train,0,3.0515075,-3.261751
1091,@1417317038905872386,0,train,0,2.888568,-3.0604074
2073,@1458204067986038792,1,train,1,-2.7712939,3.0103722
2442,@1425104065705517061,0,train,0,2.40531,-2.4980066
1658,@1445487985802326016,1,train,1,-2.8330262,3.077756
2615,@1420521820055293958,0,train,0,3.0779116,-3.2450907
14,@1422170185537101824,0,train,0,3.0840075,-3.2435699
3242,@1446061424330125313,0,train,0,3.0631745,-3.2329774
1248,@1424678032799801348,0,train,0,3.0511115,-3.2203639
3003,@1421108567432642564,0,train,0,3.0317528,-3.2247493
2587,@1457609350101434369,0,train,0,3.0772932,-3.278258
1984,@1470703402548092930,0,train,0,2.9060998,-3.056062
1756,@1436995162455040003,0,train,0,3.084885,-3.2976437
754,@1461476636428275716,0,train,0,3.0848777,-3.2562726
649,@1462829864298467332,0,train,0,3.07257,-3.2792041
2421,@1428350619199311882,1,train,1,-2.7871366,3.0223956
1841,@1469781572350005249,1,train,1,-2.808881,3.0642087
618,@1476638220322496515,0,train,0,3.0881279,-3.2778156
132,@1456436287942975488,1,train,1,-2.7932448,3.0466366
95,@1457453494324109313,0,train,0,2.9877205,-3.1456425
1831,@1493267157437743104,0,train,0,3.0693083,-3.2077124
3295,@1446566574043893760,0,train,0,3.0676394,-3.2442188
757,@1460564558079266816,0,train,0,3.05826,-3.2602293
3087,@1465743691209973768,1,train,1,-2.8011215,3.055908
622,@1479165877408854022,0,train,0,3.0723147,-3.278712
2795,@1412206455365636097,0,train,0,3.0694335,-3.2676902
2480,@1464445862612914176,0,train,0,3.0780532,-3.2593536
2696,@1412559908126461957,0,train,0,3.0379593,-3.2398038
1701,@1447255462643130370,1,train,1,-2.8434696,3.0651536
338,@1412580022943207424,0,train,0,3.0593936,-3.2373476
1550,@1458710345279844353,0,train,0,3.0737498,-3.263583
1967,@1425673563193843718,1,train,1,-2.8042028,3.0348918
3317,@1439417676464599047,1,train,1,-2.8219426,3.081076
2567,@1456639606510739456,1,train,1,-2.721371,2.9135811
1245,@1453403520217014285,0,train,0,3.0775554,-3.2701552
3305,@1481654300392636422,0,train,0,2.9773743,-3.1347435
718,@1447670101759639552,0,train,0,3.051637,-3.2523878
1777,@1465784763625750533,0,train,0,3.0234487,-3.1786668
1828,@1444701214998945798,0,train,0,3.0455003,-3.2129703
1753,@1425087592022908934,0,train,0,3.081095,-3.2696526
109,@1439989178595364866,0,train,0,3.0432699,-3.2136827
1762,@1445141395791126528,1,train,1,-2.7303197,2.9631429
1582,@1489442725762060291,0,train,0,3.0533028,-3.2152655
684,@1414670613147361282,0,train,0,3.0759928,-3.2650037
2737,@1445331680722513925,1,train,1,-2.8374934,3.0841546
2869,@1422824376148373504,0,train,0,3.0496705,-3.209005
2715,@1420456469074427909,0,train,0,3.0668528,-3.2217836
127,@1434701134434914305,0,train,0,3.0828905,-3.2817054
1505,@1478627365055975426,0,train,0,3.0645683,-3.2730308
41,@1456674552155619342,1,train,1,-2.6624558,2.904075
1595,@1475613325627047938,0,train,0,2.2062314,-2.3111374
509,@1443977662309957635,0,train,0,3.0324278,-3.2024255
386,@1437267300302966788,1,train,1,-2.8042717,3.0661314
3225,@1435960621334401031,1,train,1,-2.748533,2.981557
1208,@1443102182199361539,0,train,0,3.0441608,-3.2061508
1610,@1450330322927820800,0,train,0,3.0413797,-3.2426076
289,@1459624618583547913,0,train,0,3.032828,-3.2111154
484,@1422025621673185280,0,train,0,2.96967,-3.1193092
1878,@1421914550127894531,0,train,0,3.0478745,-3.2396529
3422,@1440692774714568720,0,train,0,3.027521,-3.2181332
2347,@1435920383065067524,0,train,0,3.068483,-3.2815607
443,@1447590755447488519,0,train,0,3.018215,-3.0977218
575,@1467524356066717698,1,train,1,-2.7179654,2.9701564
3255,@1476659888096956416,0,train,0,3.0391963,-3.208728
98,@1423171084975632390,0,train,0,3.0866702,-3.28917
1486,@1423290459531579407,1,train,1,-2.7480943,3.002189
3372,@1439363193470537728,0,train,0,3.0332026,-3.212224
175,@1457708587795599360,0,train,0,3.08063,-3.297167
2048,@1478215532868300800,0,train,0,3.063682,-3.2438765
2324,@1495309878742687747,0,train,0,3.0577803,-3.2345638
2463,@1441372254525341697,0,train,0,3.0891738,-3.2666578
3421,@1422302802664214532,0,train,0,2.98887,-3.2015939
890,@1448864501797822464,1,train,1,-2.8304858,3.0694377
344,@1492862408527908869,0,train,0,3.0700336,-3.277004
1058,@1429540179237351436,0,train,0,3.0463836,-3.2518084
427,@1442618051829116929,0,train,0,3.0629904,-3.2250333
854,@1489251673591599115,0,train,0,3.0229945,-3.2383993
3349,@1440114724822151172,0,train,0,3.090812,-3.2749825
3296,@1474080695236579332,0,train,0,3.0761256,-3.2536576
617,@1490732354800918529,0,train,0,3.0391347,-3.2278483
957,@1469183614399426560,0,train,0,3.0735352,-3.2651088
2688,@1480845954643369988,0,train,0,3.085757,-3.2953577
1726,@1435312416582213632,0,train,0,3.0409162,-3.196236
1335,@1469024586402516996,0,train,0,3.0761406,-3.2590544
903,@1415050353356283905,0,train,0,3.040231,-3.2300663
2523,@1431709403888164868,0,train,0,3.0340576,-3.188372
1640,@1495270119655841794,0,train,0,3.0842354,-3.2649524
1998,@1421482573688098818,0,train,0,3.052201,-3.2130756
2458,@1453492331462680576,0,train,0,3.0293913,-3.2074575
351,@1462520832832548868,1,train,1,-2.6221411,2.7961297
425,@1484971283863379974,1,train,1,-2.8121903,3.0585191
2968,@1418969296164765705,0,train,0,2.778968,-2.95455
2379,@1468607298738491393,0,train,0,3.0091648,-3.2485223
636,@1416104202594492417,0,train,0,3.0779607,-3.2764657
395,@1456426044345487363,0,train,0,3.0877357,-3.2879057
1521,@1488635306417041417,0,train,0,3.0638216,-3.2378275
2001,@1413270208819732481,0,train,0,3.039577,-3.1975021
1366,@1454996172230201349,0,train,0,2.8471775,-3.0147188
1334,@1423670912541286403,0,train,0,2.96618,-3.0940285
2790,@1432714909326925833,0,train,0,3.0199268,-3.1707525
34,@1448250386226294784,1,train,1,-2.7888079,3.033498
2241,@1486297082046595074,0,train,0,3.081205,-3.2768426
1982,@1421969347220697089,0,train,0,3.0404856,-3.2078476
1531,@1444069741711089668,0,train,0,3.0738487,-3.2684798
2396,@1478355044525391873,0,train,0,3.0677845,-3.2363362
2554,@1457926672024424451,0,train,0,3.033876,-3.2368731
972,@1438574536786579458,0,train,0,3.0719414,-3.2432692
1241,@1438684441098915846,0,train,0,2.9175222,-3.070081
733,@1412007436538585089,0,train,0,3.0476174,-3.247693
1150,@1440791772485931009,0,train,0,3.0561104,-3.267019
2091,@1418303168430157828,0,train,0,2.8686273,-3.0236666
1989,@1481210611619221506,1,train,1,-2.7841213,3.0209062
1240,@1425800869916860422,0,train,0,3.0756564,-3.2741048
1218,@1420436404467818496,0,train,0,3.0809257,-3.2907307
729,@1432460170517377028,0,train,0,2.895007,-3.0559843
861,@1443447188638470144,1,train,1,-2.817241,3.0779922
1893,@1428479134808911872,0,train,0,3.092539,-3.3079793
2309,@1415438236340703237,1,train,1,-2.7815332,3.0100532
3356,@1427601933704089634,0,train,0,3.059817,-3.225065
512,@1447343955582980096,1,train,1,-2.822892,3.0724008
3483,@1432327932450643969,1,train,1,-2.828204,3.0820858
796,@1493714321406373895,1,train,1,-2.728296,2.9847162
360,@1483670254626639873,0,train,0,3.0355656,-3.2072747
286,@1481742438486188034,1,train,1,-2.7952645,3.048291
2553,@1488730016691417089,1,train,1,-2.7492607,2.9881723
3067,@1473468088851046404,0,train,0,3.0752437,-3.2555048
1445,@1490885685938900993,1,train,1,-2.7592533,2.9962757
2801,@1413212510761668611,1,train,1,-2.7104514,2.9801953
3334,@1457458116338016257,0,train,0,2.8252368,-3.0045047
2704,@1448637789491404815,1,train,0,1.2326883,-1.2933341
2745,@1468659490472046597,1,train,1,-2.744909,2.9909859
3001,@1425396464121876483,1,train,1,-2.853375,3.0760453
1881,@1458388252164042754,0,train,0,3.0782564,-3.250097
640,@1424241008963903488,0,train,0,3.0001974,-3.2071745
2923,@1497542897159192581,0,train,0,3.0570571,-3.243035
3287,@1486258283421732867,0,train,0,3.0625274,-3.2443273
909,@1439973691933274126,0,train,0,3.0663893,-3.2562716
76,@1417579470400147458,0,train,0,2.995046,-3.1744392
3221,@1445965753971249154,0,train,0,3.079063,-3.283009
99,@1458168566771900416,0,train,0,3.0638366,-3.2523363
1203,@1422613528997924870,0,train,0,3.0716698,-3.2416873
126,@1414758073198018562,0,train,0,2.9958766,-3.117004
3281,@1468945207479709698,0,train,0,3.0786579,-3.2620227
1359,@1464250953197043727,0,train,0,2.7924914,-2.9158525
1485,@1413367855437926404,0,train,0,3.0571868,-3.2049787
1743,@1470913660474171392,0,train,0,3.0692523,-3.2589412
815,@1445012401125007362,1,train,1,-2.8396688,3.0929205
2392,@1493744956426489860,0,train,0,3.0750654,-3.2446737
90,@1417873625282191363,0,train,0,2.9962153,-3.163293
1509,@1446844515306905600,1,train,1,-2.802944,3.048162
935,@1422324901134823430,0,train,0,3.03337,-3.2262175
2780,@1476700079239147525,0,train,0,3.0316133,-3.239907
1281,@1413028506456379397,0,train,0,3.0803492,-3.2458003
100,@1429539206624391168,1,train,1,-2.7996025,3.0497339
2605,@1431664152037187590,0,train,0,3.045071,-3.2435386
86,@1425928917081198597,0,train,0,3.0677204,-3.2629907
213,@1469150629490659330,0,train,0,3.0650334,-3.2389944
1616,@1440587603191816198,1,train,1,-2.8119483,3.051661
1013,@1426898398662250496,0,train,0,3.0743828,-3.248636
2559,@1429098822928670720,0,train,0,3.0210495,-3.1816013
1948,@1456656811373834245,0,train,0,3.0822623,-3.244787
2834,@1428104186852515844,0,train,0,2.978438,-3.2443125
3133,@1439002362136383492,0,train,0,3.0282001,-3.1679013
799,@1440235865532338185,1,train,1,-2.8349812,3.073519
2604,@1468606638202527745,0,train,0,3.0443184,-3.2068982
1670,@1416166280349036547,1,train,1,-2.8154001,3.0717351
3002,@1417185968835088397,0,train,0,3.0567892,-3.219853
543,@1492497366578077696,1,train,1,-2.7639825,3.0187354
1990,@1457169685439520778,0,train,0,3.0662248,-3.2899225
389,@1418877644926500865,0,train,0,3.0754695,-3.245165
3217,@1476981853772926976,0,train,0,3.044635,-3.1934154
1312,@1423086488196194308,1,train,1,-2.838036,3.080666
1375,@1416132369480929286,0,train,0,3.0381734,-3.2028694
1937,@1484346850060615680,0,train,0,3.0653067,-3.206823
1142,@1441133834951561222,0,train,0,3.0400589,-3.1937523
2946,@1416044994524221443,0,train,0,3.0761292,-3.2169402
1455,@1421628610905985027,0,train,0,3.0690234,-3.2354672
2296,@1470205620594700290,0,train,0,3.0744145,-3.2540183
3425,@1447088539905167367,1,train,1,-2.8109033,3.059376
2081,@1471631377930276865,0,train,0,3.0602827,-3.2367442
3435,@1478860420190453765,0,train,0,3.0462544,-3.2234485
1459,@1444112191796523012,1,train,1,-2.813082,3.0848293
3278,@1434658238042034179,0,train,0,3.0508158,-3.2563937
2215,@1420749710751506435,0,train,0,3.0800588,-3.2644463
1503,@1479552304105672705,0,train,0,3.063447,-3.2186577
2293,@1426361842788618240,0,train,0,3.0661616,-3.2505445
2059,@1436725035608076292,1,train,1,-2.8172765,3.0746114
2765,@1431313098653143041,0,train,0,3.0245824,-3.2109687
2069,@1449064865436291074,0,train,0,3.0304124,-3.2372465
3120,@1417720607169462275,0,train,0,3.049281,-3.201769
166,@1413811541800062976,0,train,0,3.0317564,-3.2277267
1733,@1438294545800761347,0,train,0,3.08436,-3.2836528
1007,@1482205910718160903,1,train,1,-2.7519896,3.0066752
627,@1463089090379792385,1,train,1,-2.804638,3.0626442
2261,@1428624534639419397,1,train,1,-2.814875,3.0653105
1344,@1448412476958142464,1,train,1,-2.7951534,3.0447652
3093,@1478548373149995009,0,train,0,3.0555491,-3.2314584
946,@1454831740795727872,1,train,1,-2.817509,3.081178
1818,@1418913215140990979,0,train,0,3.0795062,-3.2516572
2826,@1415746701231546369,0,train,0,2.889173,-3.085426
634,@1470650949786030088,1,train,1,-2.7996795,3.035316
1114,@1420063165266661379,0,train,0,3.0487854,-3.225941
2803,@1496856739592880133,0,train,0,2.8880205,-3.038902
790,@1448863709993054236,0,train,0,3.0641835,-3.292867
3274,@1465322886634348544,0,train,0,3.0765343,-3.2416518
2711,@1466678920544235525,0,train,0,3.0779905,-3.2556393
2242,@1486486726658994176,0,train,0,3.0624137,-3.22427
3423,@1435668856761167876,1,train,1,-2.8040395,3.0369554
1946,@1445930765678616577,0,train,0,3.0650322,-3.2458596
3103,@1411631129682010114,0,train,0,3.0365846,-3.1917822
2157,@1488050254792507399,1,train,1,-2.8238587,3.067114
3214,@1429599792242610177,0,train,0,3.069622,-3.235231
2976,@1476559054629752839,0,train,0,3.0805292,-3.2578907
1153,@1422259673554735106,1,train,1,-2.8287308,3.0832787
3247,@1429770833174614016,0,train,0,2.9697807,-3.1532996
533,@1492568172657999873,1,train,1,-2.8133667,3.0723035
728,@1413904163768045573,0,train,0,3.0172794,-3.2006395
1339,@1489304428091899904,0,train,0,3.0815198,-3.286267
2234,@1487707596962381826,0,train,0,3.026419,-3.2247074
2978,@1421308394636513285,0,train,0,3.0256498,-3.1892292
429,@1483894712981495809,1,train,1,-2.8372731,3.0885408
1490,@1412610313136926724,0,train,0,2.9759495,-3.1341746
1780,@1447972841534676992,1,train,1,-2.6575317,2.9278333
2408,@1420392159925219338,1,train,1,-2.8544836,3.0854313
591,@1427433622559154179,0,train,0,3.0572133,-3.217791
3034,@1455947988224778247,0,train,0,2.9524312,-3.0563042
555,@1438254839838904320,1,train,1,-2.8356793,3.0809867
637,@1440321916888182788,0,train,0,3.0515716,-3.2400262
2951,@1425488253017378824,0,train,0,3.0073533,-3.177161
2638,@1421877047610155008,0,train,0,3.0697956,-3.218923
2901,@1490690966768222210,0,train,0,3.0862443,-3.2647307
3480,@1415476302157697036,0,train,0,3.0737588,-3.2544942
506,@1435602040378568709,0,train,0,2.9739673,-3.1696746
3020,@1480981786029170690,0,train,0,3.0368733,-3.1754768
2389,@1425577846567755782,0,train,0,3.0887282,-3.2574508
3403,@1420475851536146432,0,train,0,3.05708,-3.245475
26,@1417112180340584451,0,train,0,3.0758927,-3.2787986
1884,@1456707263096233985,1,train,1,-2.8054476,3.0593686
503,@1417573842042560513,0,train,0,3.081217,-3.2433147
2033,@1436542321558835211,0,train,0,3.0375736,-3.191268
2475,@1456562196742291489,0,train,0,3.0823944,-3.3011632
1068,@1456763004389924864,0,train,0,2.930078,-3.1712215
1938,@1491349064981807104,0,train,0,3.0090315,-3.1552935
876,@1481434622315565056,0,train,0,3.0674474,-3.2428684
1874,@1478584888328699912,0,train,0,3.0804613,-3.2714834
826,@1473059697078910976,1,train,1,-2.7923734,3.0540466
2049,@1424193646614638598,0,train,0,2.931479,-3.0658505
277,@1430525975234707459,0,train,0,3.069691,-3.268649
1121,@1442521487030853634,0,train,0,3.036707,-3.2538114
1438,@1446136828030078979,0,train,0,3.068415,-3.2512424
282,@1487309531269013505,0,train,0,3.0377514,-3.236852
146,@1488931803020677120,0,train,0,3.0678294,-3.2764513
1953,@1428736934491435008,0,train,0,3.059028,-3.2303026
1027,@1425474231043719169,0,train,0,3.0614727,-3.2722397
2357,@1442926503231033351,0,train,0,3.0384986,-3.1741989
873,@1431126137262915584,0,train,0,3.0741272,-3.2966015
1327,@1451160294739300354,0,train,0,3.0408423,-3.2023268
2374,@1418184328547340293,0,train,0,3.0659842,-3.2353034
1660,@1437968701916057604,0,train,0,3.037629,-3.2039435
1236,@1433849310286946305,0,train,0,2.7380264,-2.8253093
3245,@1423293022544953344,0,train,0,3.0784972,-3.2805572
1556,@1425415504517292040,0,train,0,3.030391,-3.2288747
1680,@1490707024384245761,0,train,0,3.0036943,-3.210705
1011,@1453524502420275210,0,train,0,3.0753531,-3.2485952
1971,@1480245649757069313,1,train,1,-2.7650764,2.9888365
3194,@1414374118523392005,0,train,0,3.0774286,-3.253512
120,@1447718678808522754,1,train,1,-2.8114161,3.039098
323,@1420857125161644034,0,train,0,2.952921,-3.1393783
2726,@1453897199654367240,0,train,0,3.0906117,-3.2917063
2190,@1442064128185602055,1,train,1,-2.79864,3.0278916
2996,@1456711764620595205,0,train,0,3.0801535,-3.270843
764,@1426937094396600324,0,train,0,3.0611386,-3.239371
347,@1475719292909932549,0,train,0,3.0487354,-3.206273
1495,@1447030565815738370,0,train,0,3.0706818,-3.2342827
31,@1460288463471710214,0,train,0,3.0399864,-3.2102733
1188,@1454041334403239942,0,train,0,3.0544558,-3.2515862
1704,@1426258949083443206,0,train,0,3.049267,-3.202645
2969,@1431030471375429636,1,train,1,-2.7609234,2.9737272
2074,@1423074948659154944,0,train,1,-2.8284638,3.0657263
3,@1424016642179313675,0,train,0,2.9795468,-3.1567183
2837,@1431005623085379586,1,train,1,-2.8186088,3.0720882
535,@1425973062885855233,0,train,0,3.0437691,-3.2237854
578,@1449035029191987208,1,train,1,-2.832198,3.0580542
1749,@1483446078464798720,1,train,1,-2.8409393,3.0744345
457,@1478008660072751108,0,train,0,3.0007968,-3.2051299
2120,@1410485731198386177,1,train,1,-2.7818024,3.0299437
956,@1460606971271389189,0,train,0,0.5785132,-0.6012834
737,@1412701812696748034,0,train,0,3.0804188,-3.2340858
2066,@1488853842603225093,1,train,1,-2.792273,3.014817
1592,@1439125855872094209,0,train,0,3.0554526,-3.224364
241,@1428856434796728325,0,train,0,3.0600655,-3.2749045
1384,@1413943242047909889,0,train,0,3.0944862,-3.2808096
911,@1423660053085790212,0,train,0,3.0649145,-3.2529933
1488,@1443554148042018821,0,train,0,3.0707562,-3.251104
2163,@1413520824057831425,0,train,0,3.071985,-3.2741377
134,@1468603842816352257,0,train,0,3.0756466,-3.266547
219,@1434554326614089730,0,train,0,3.0842264,-3.257394
220,@1470807048384303125,0,train,0,3.067069,-3.2421052
835,@1470493518653177862,0,train,0,3.048055,-3.2094023
2051,@1425907769245323266,0,train,0,3.012558,-3.1797097
2365,@1412366887447498756,0,train,0,3.0676215,-3.2152498
2289,@1478559145544536068,1,train,1,-2.7836964,3.0411787
333,@1459249220360323072,0,train,0,2.9760969,-3.1576293
1333,@1487359523421835268,0,train,0,3.0856442,-3.2636821
2410,@1454066961126670342,0,train,0,3.0576556,-3.2432497
2007,@1416966743340224515,0,train,0,3.0238698,-3.2022984
719,@1487842329264377867,0,train,0,3.0560906,-3.1976852
215,@1443279426247172100,1,train,1,-2.7947466,3.0153317
546,@1416048013752029184,0,train,0,3.091198,-3.2844455
1943,@1417514640549031940,0,train,0,3.083314,-3.267765
3394,@1446555026609082385,1,train,1,-2.831327,3.0726266
2770,@1443464181433479169,0,train,0,3.0816329,-3.2532856
359,@1431276837968228354,0,train,0,3.089324,-3.2990909
2402,@1411602251529932800,0,train,0,2.983791,-3.168159
1545,@1457887177216458752,0,train,0,3.077087,-3.2584426
414,@1412419635903930371,0,train,0,3.002942,-3.2035842
788,@1429871132098940930,1,train,1,-2.8266332,3.0830095
18,@1484094301122539520,0,train,0,3.054242,-3.2518213
2094,@1459092311510372353,0,train,0,3.0627306,-3.2342408
2484,@1413281445469171716,1,train,1,-2.8341646,3.074982
838,@1414657484976009218,0,train,0,3.082082,-3.2542675
2802,@1422659206100946945,0,train,0,3.0396883,-3.2029192
2538,@1428829915709911045,1,train,1,-2.8191497,3.0674427
3353,@1471513112847142917,0,train,0,3.079511,-3.2853994
2835,@1439566480606068736,1,train,1,-2.8062584,3.0380614
1484,@1421078944745414661,1,train,1,-2.7147496,2.938328
3319,@1452734248495034372,0,train,0,3.0725462,-3.2466776
2995,@1464256173125869575,0,train,0,3.0859787,-3.2301526
2752,@1481090785051242500,1,train,1,-2.821276,3.064858
3325,@1465049618723475456,0,train,0,3.0446668,-3.2304618
3159,@1451498604015890432,1,train,1,-2.713331,2.9592178
947,@1471212773552107528,0,train,0,2.9723494,-3.0671651
2963,@1425587777924632578,0,train,0,2.9834273,-3.1232374
